ID;Idade;GrupoIdade;Rotatividade;Viagem;HoraTrabalhada;Departamento;DistanciaCasa;Educacao;AreadeAtuacao;ContagemEmpregados;NumeroEmpregados;SatisfacaoAmbiental;Gênero;TaxaHoraria;InvolvimentoTrabalho;NivelTrabalho;CargoTrabalho;SatisfacaoTrabalho;EstadoCivil;RendaMensal;PisoSalarial;TaxaMensal;NumEmpresasTrabalhadas;AcimaDe18;HoraExtra;PercentualdeAumentoSalarial;AvaliacaoDesempenho;SatisfacaoRelacionamento;HorarioPadrao;ComprarAcoes;AnosTrabalhados;TempodeTreinoAnoPassado;BalancaPessoal;AnosDeEmpresa;AnosNoCargoAtual;AnosDesdeAUtilmaPromocao;AnosComoDiretor
RM076;31;26-35;Não;Viaja_Raramente;746;Pesquisa e Desenvolvimento;8;4;Ciências Humanas;1;98;3;Feminino;61;3;2;Diretor de Manufatura;4;Solteiro;4424;Ate 5k;20682;1;Sim;Não;23;4;4;80;0;11;2;3;11;7;1;
RM125;31;26-35;Sim;Viaja_Raramente;249;Vendas;6;4;Ciências Humanas;1;163;2;Masculino;76;1;2;Vendas Executive;3;Casado;6172;5k-10k;20739;4;Sim;Sim;18;3;2;80;0;12;3;2;7;7;7;7
RM133;31;26-35;Sim;Viaja_Raramente;542;Vendas;20;3;Ciências Humanas;1;175;2;Feminino;71;1;2;Vendas Executive;3;Casado;4559;Ate 5k;24788;3;Sim;Sim;11;3;3;80;1;4;2;3;2;2;2;2
RM181;31;26-35;Não;Viaja_Raramente;140;Pesquisa e Desenvolvimento;12;1;Médica;1;246;3;Feminino;95;3;1;Cientista Pesquisador;4;Casado;3929;Ate 5k;6984;8;Sim;Sim;23;4;3;80;1;7;0;3;4;2;0;2
RM225;31;26-35;Não;Não_Viaja;979;Pesquisa e Desenvolvimento;1;4;Médica;1;308;3;Masculino;90;1;2;Diretor de Manufatura;3;Casado;4345;Ate 5k;4381;0;Sim;Não;12;3;4;80;1;6;2;3;5;4;1;4
RM246;31;26-35;Não;Viaja_Frequentemente;1327;Pesquisa e Desenvolvimento;3;4;Médica;1;337;2;Masculino;73;3;3;Research Director;3;Divorciado;13675;10k-15k;13523;9;Sim;Não;12;3;1;80;1;9;3;3;2;2;2;2
RM260;31;26-35;Sim;Viaja_Frequentemente;307;Pesquisa e Desenvolvimento;29;2;Médica;1;355;3;Masculino;71;2;1;Técnico de laboratório;2;Solteiro;3479;Ate 5k;11652;0;Sim;Não;11;3;2;80;0;6;2;4;5;4;1;4
RM267;31;26-35;Não;Viaja_Raramente;1463;Pesquisa e Desenvolvimento;23;3;Médica;1;367;2;Masculino;64;2;2;Representante de saúde;4;Casado;5582;5k-10k;14408;0;Sim;Não;21;4;2;80;1;10;2;3;9;0;7;8
RM293;31;26-35;Não;Viaja_Frequentemente;444;Vendas;5;3;Marketing;1;399;4;Feminino;84;3;1;Representativo de Vendas;2;Divorciado;2789;Ate 5k;3909;1;Sim;Não;11;3;3;80;1;2;5;2;2;2;2;2
RM304;31;26-35;Não;Viaja_Raramente;218;Vendas;7;3;Graduação Técnica;1;416;2;Masculino;100;4;2;Vendas Executive;4;Casado;6929;5k-10k;12241;4;Sim;Não;11;3;2;80;1;10;3;2;8;7;7;7
RM310;31;26-35;Não;Viaja_Raramente;691;Pesquisa e Desenvolvimento;5;4;Graduação Técnica;1;423;3;Masculino;86;3;1;Cientista Pesquisador;4;Casado;4821;Ate 5k;10077;0;Sim;Sim;12;3;3;80;1;6;4;3;5;2;0;3
RM311;31;26-35;Não;Viaja_Raramente;106;Recursos Humanos;2;3;Recursos Humanos;1;424;1;Masculino;62;2;2;Recursos Humanos;1;Casado;6410;5k-10k;17822;3;Sim;Não;12;3;4;80;0;9;1;3;2;2;1;0
RM313;31;26-35;Não;Viaja_Raramente;192;Pesquisa e Desenvolvimento;2;4;Ciências Humanas;1;426;3;Masculino;32;3;1;Cientista Pesquisador;4;Divorciado;2695;Ate 5k;7747;0;Sim;Sim;18;3;2;80;1;3;2;1;2;2;2;2
RM322;31;26-35;Não;Viaja_Raramente;691;Vendas;7;3;Marketing;1;438;4;Masculino;73;3;2;Vendas Executive;4;Divorciado;7547;5k-10k;7143;4;Sim;Não;12;3;4;80;3;13;3;3;7;7;1;7
RM326;31;26-35;Não;Viaja_Frequentemente;798;Pesquisa e Desenvolvimento;7;2;Ciências Humanas;1;442;3;Feminino;48;2;3;Diretor de Manufatura;3;Casado;8943;5k-10k;14034;1;Sim;Não;24;4;1;80;1;10;2;3;10;9;8;9
RM343;31;26-35;Não;Viaja_Raramente;1232;Pesquisa e Desenvolvimento;7;4;Médica;1;462;3;Feminino;39;3;3;Diretor de Manufatura;4;Solteiro;7143;5k-10k;25713;1;Sim;Sim;14;3;3;80;0;11;2;2;11;9;4;10
RM370;31;26-35;Não;Viaja_Raramente;408;Pesquisa e Desenvolvimento;9;4;Ciências Humanas;1;493;3;Masculino;42;2;1;Cientista Pesquisador;2;Solteiro;2657;Ate 5k;7551;0;Sim;Sim;16;3;4;80;0;3;5;3;2;2;2;2
RM395;31;26-35;Não;Viaja_Raramente;480;Pesquisa e Desenvolvimento;7;2;Médica;1;524;2;Feminino;31;3;2;Diretor de Manufatura;1;Casado;4306;Ate 5k;4156;1;Sim;Não;12;3;2;80;1;13;5;1;13;10;3;12
RM400;31;26-35;Não;Viaja_Raramente;329;Pesquisa e Desenvolvimento;1;2;Ciências Humanas;1;530;4;Masculino;98;2;1;Técnico de laboratório;1;Casado;2218;Ate 5k;16193;1;Sim;Não;12;3;3;80;1;4;3;3;4;2;3;2
RM435;31;26-35;Não;Viaja_Raramente;1274;Pesquisa e Desenvolvimento;9;1;Ciências Humanas;1;581;3;Masculino;33;3;3;Diretor de Manufatura;2;Divorciado;10648;10k-15k;14394;1;Sim;Não;25;4;4;80;1;13;6;4;13;8;0;8
RM440;31;26-35;Sim;Viaja_Frequentemente;534;Pesquisa e Desenvolvimento;20;3;Ciências Humanas;1;587;1;Masculino;66;3;3;Representante de saúde;3;Casado;9824;5k-10k;22908;3;Sim;Não;12;3;1;80;0;12;2;3;1;0;0;0
RM451;31;26-35;Não;Viaja_Raramente;828;Vendas;2;1;Ciências Humanas;1;604;2;Masculino;77;3;2;Vendas Executive;4;Solteiro;6582;5k-10k;8346;4;Sim;Sim;13;3;3;80;0;10;2;4;6;5;0;5
RM457;31;26-35;Não;Viaja_Raramente;688;Vendas;7;3;Ciências Humanas;1;613;3;Masculino;44;2;3;Manager;4;Divorciado;11557;10k-15k;25291;9;Sim;Não;21;4;3;80;1;10;3;2;5;4;0;1
RM483;31;26-35;Sim;Viaja_Raramente;1365;Vendas;13;4;Médica;1;650;2;Masculino;46;3;2;Vendas Executive;1;Divorciado;4233;Ate 5k;11512;2;Sim;Não;17;3;3;80;0;9;2;1;3;1;1;2
RM485;31;26-35;Não;Viaja_Raramente;525;Vendas;6;4;Médica;1;653;1;Masculino;66;4;2;Vendas Executive;4;Divorciado;5460;5k-10k;6219;4;Sim;Não;22;4;4;80;2;13;4;4;7;7;5;7
RM645;31;26-35;Não;Viaja_Raramente;1222;Pesquisa e Desenvolvimento;11;4;Ciências Humanas;1;895;4;Masculino;48;3;1;Cientista Pesquisador;4;Casado;2356;Ate 5k;14871;3;Sim;Sim;19;3;2;80;1;8;2;3;6;4;0;2
RM676;31;26-35;Não;Viaja_Raramente;154;Vendas;7;4;Ciências Humanas;1;941;2;Masculino;41;2;1;Representativo de Vendas;3;Casado;2329;Ate 5k;11737;3;Sim;Não;15;3;2;80;0;13;2;4;7;7;5;2
RM680;31;26-35;Não;Não_Viaja;1188;Vendas;20;2;Marketing;1;947;4;Feminino;45;3;2;Vendas Executive;3;Casado;6932;5k-10k;24406;1;Sim;Não;13;3;4;80;1;9;2;2;9;8;0;0
RM691;31;26-35;Não;Viaja_Raramente;616;Pesquisa e Desenvolvimento;12;3;Médica;1;961;4;Feminino;41;3;2;Representante de saúde;4;Casado;5855;5k-10k;17369;0;Sim;Sim;11;3;3;80;2;10;2;1;9;7;8;5
RM710;31;26-35;Sim;Não_Viaja;335;Pesquisa e Desenvolvimento;9;2;Médica;1;991;3;Masculino;46;2;1;Cientista Pesquisador;1;Solteiro;2321;Ate 5k;10322;0;Sim;Sim;22;4;1;80;0;4;0;3;3;2;1;2
RM727;31;26-35;Não;Viaja_Frequentemente;853;Pesquisa e Desenvolvimento;1;1;Ciências Humanas;1;1011;3;Feminino;96;3;2;Diretor de Manufatura;1;Casado;4148;Ate 5k;11275;1;Sim;Não;12;3;3;80;1;4;1;3;4;3;0;3
RM819;31;26-35;Não;Viaja_Frequentemente;793;Vendas;20;3;Ciências Humanas;1;1135;3;Masculino;67;4;1;Representativo de Vendas;4;Casado;2791;Ate 5k;21981;0;Sim;Não;12;3;1;80;1;3;4;3;2;2;2;2
RM832;31;26-35;Sim;Viaja_Frequentemente;874;Pesquisa e Desenvolvimento;15;3;Médica;1;1160;3;Masculino;72;3;1;Técnico de laboratório;3;Casado;2610;Ate 5k;6233;1;Sim;Não;12;3;3;80;1;2;5;2;2;2;2;2
RM896;31;26-35;Não;Viaja_Raramente;1332;Pesquisa e Desenvolvimento;11;2;Médica;1;1251;3;Masculino;80;3;2;Representante de saúde;1;Casado;6833;5k-10k;17089;1;Sim;Sim;12;3;4;80;0;6;2;2;6;5;0;1
RM897;31;26-35;Não;Viaja_Raramente;1062;Pesquisa e Desenvolvimento;24;3;Médica;1;1252;3;Feminino;96;2;2;Representante de saúde;1;Solteiro;6812;5k-10k;17198;1;Sim;Não;19;3;2;80;0;10;2;3;10;9;1;8
RM951;31;26-35;Não;Não_Viaja;587;Vendas;2;4;Ciências Humanas;1;1324;4;Feminino;57;3;3;Vendas Executive;3;Divorciado;9852;5k-10k;8935;1;Sim;Sim;19;3;1;80;1;10;5;2;10;8;9;6
RM953;31;26-35;Sim;Viaja_Frequentemente;1060;Vendas;1;3;Ciências Humanas;1;1331;4;Feminino;54;3;1;Representativo de Vendas;2;Solteiro;2302;Ate 5k;8319;1;Sim;Sim;11;3;1;80;0;3;2;4;3;2;2;2
RM981;31;26-35;Sim;Viaja_Frequentemente;703;Vendas;2;3;Ciências Humanas;1;1379;3;Feminino;90;2;1;Representativo de Vendas;4;Solteiro;2785;Ate 5k;11882;7;Sim;Não;14;3;3;80;0;3;3;4;1;0;0;0
RM986;31;26-35;Sim;Viaja_Raramente;330;Pesquisa e Desenvolvimento;22;4;Médica;1;1389;4;Masculino;98;3;2;Diretor de Manufatura;3;Casado;6179;5k-10k;21057;1;Sim;Sim;15;3;4;80;2;10;3;2;10;2;6;7
RM1013;31;26-35;Sim;Viaja_Frequentemente;667;Vendas;1;4;Ciências Humanas;1;1427;2;Feminino;50;1;1;Representativo de Vendas;3;Solteiro;1359;Ate 5k;16154;1;Sim;Não;12;3;2;80;0;1;3;3;1;0;0;0
RM1015;31;26-35;Não;Viaja_Raramente;182;Pesquisa e Desenvolvimento;8;5;Ciências Humanas;1;1430;1;Feminino;93;3;4;Research Director;2;Solteiro;16422;15k+;8847;3;Sim;Não;11;3;3;80;0;9;3;4;3;2;1;0
RM1017;31;26-35;Sim;Viaja_Raramente;202;Pesquisa e Desenvolvimento;8;3;Ciências Humanas;1;1433;1;Feminino;34;2;1;Cientista Pesquisador;2;Solteiro;1261;Ate 5k;22262;1;Sim;Não;12;3;3;80;0;1;3;4;1;0;0;0
RM1031;31;26-35;Não;Viaja_Raramente;326;Vendas;8;2;Ciências Humanas;1;1453;1;Masculino;31;3;3;Vendas Executive;4;Divorciado;10793;10k-15k;8386;1;Sim;Não;18;3;1;80;1;13;5;3;13;7;9;9
RM1034;31;26-35;Sim;Viaja_Frequentemente;1445;Pesquisa e Desenvolvimento;1;5;Ciências Humanas;1;1459;3;Feminino;100;4;3;Diretor de Manufatura;2;Solteiro;7446;5k-10k;8931;1;Sim;Não;11;3;1;80;0;10;2;3;10;8;4;7
RM1036;31;26-35;Não;Viaja_Raramente;1398;Recursos Humanos;8;2;Médica;1;1461;4;Feminino;96;4;1;Recursos Humanos;2;Solteiro;2109;Ate 5k;24609;9;Sim;Não;18;3;4;80;0;8;3;3;3;2;0;2
RM1037;31;26-35;Sim;Viaja_Frequentemente;523;Pesquisa e Desenvolvimento;2;3;Ciências Humanas;1;1464;2;Masculino;94;3;1;Técnico de laboratório;4;Casado;3722;Ate 5k;21081;6;Sim;Sim;13;3;3;80;1;7;2;1;2;2;2;2
RM1086;31;26-35;Sim;Viaja_Frequentemente;561;Pesquisa e Desenvolvimento;3;3;Ciências Humanas;1;1537;4;Feminino;33;3;1;Cientista Pesquisador;3;Solteiro;4084;Ate 5k;4156;1;Sim;Não;12;3;1;80;0;7;2;1;7;2;7;7
RM1145;31;26-35;Não;Viaja_Frequentemente;715;Vendas;2;4;Outro;1;1613;4;Masculino;54;3;2;Vendas Executive;1;Solteiro;5332;5k-10k;21602;7;Sim;Não;13;3;4;80;0;10;3;3;5;2;0;3
RM1192;31;26-35;Não;Viaja_Raramente;1112;Vendas;5;4;Ciências Humanas;1;1673;1;Feminino;67;3;2;Vendas Executive;4;Casado;5476;5k-10k;22589;1;Sim;Não;11;3;1;80;2;10;2;3;10;0;0;2
RM1228;31;26-35;Não;Viaja_Raramente;741;Pesquisa e Desenvolvimento;2;4;Ciências Humanas;1;1721;2;Masculino;69;3;1;Técnico de laboratório;3;Casado;3477;Ate 5k;18103;1;Sim;Não;14;3;4;80;1;6;2;4;5;2;0;3
RM1240;31;26-35;Não;Viaja_Frequentemente;163;Pesquisa e Desenvolvimento;24;1;Graduação Técnica;1;1736;4;Feminino;30;3;2;Diretor de Manufatura;4;Solteiro;5238;5k-10k;6670;2;Sim;Não;20;4;4;80;0;9;3;2;5;4;1;4
RM1248;31;26-35;Não;Viaja_Raramente;1003;Vendas;5;3;Graduação Técnica;1;1749;1;Masculino;51;3;2;Vendas Executive;3;Casado;8346;5k-10k;20943;1;Sim;Não;19;3;3;80;1;6;3;3;5;2;0;2
RM1258;31;26-35;Sim;Viaja_Raramente;1079;Vendas;16;4;Marketing;1;1761;1;Masculino;70;3;3;Vendas Executive;3;Casado;8161;5k-10k;19002;2;Sim;Não;13;3;1;80;3;10;2;3;1;0;0;0
RM1275;31;26-35;Não;Viaja_Raramente;196;Vendas;29;4;Marketing;1;1784;1;Feminino;91;2;2;Vendas Executive;4;Casado;5468;5k-10k;13402;1;Sim;Não;14;3;1;80;2;13;3;3;12;7;5;7
RM1307;31;26-35;Não;Viaja_Frequentemente;1125;Vendas;7;4;Marketing;1;1833;1;Feminino;68;3;3;Vendas Executive;1;Casado;9637;5k-10k;8277;2;Sim;Não;14;3;4;80;2;9;3;3;3;2;2;2
RM1313;31;26-35;Sim;Viaja_Raramente;359;Recursos Humanos;18;5;Recursos Humanos;1;1842;4;Masculino;89;4;1;Recursos Humanos;1;Casado;2956;Ate 5k;21495;0;Sim;Não;17;3;3;80;0;2;4;3;1;0;0;0
RM1342;31;26-35;Não;Viaja_Raramente;311;Pesquisa e Desenvolvimento;20;3;Ciências Humanas;1;1881;2;Masculino;89;3;2;Técnico de laboratório;3;Divorciado;4197;Ate 5k;18624;1;Sim;Não;11;3;1;80;1;10;2;3;10;8;0;2
RM1359;31;26-35;Não;Viaja_Raramente;1079;Vendas;10;2;Médica;1;1912;3;Feminino;86;3;2;Vendas Executive;4;Divorciado;6583;5k-10k;20115;2;Sim;Sim;11;3;4;80;1;8;2;3;5;2;1;4
RM1361;31;26-35;Não;Viaja_Raramente;471;Pesquisa e Desenvolvimento;4;3;Médica;1;1916;1;Feminino;62;4;1;Técnico de laboratório;3;Divorciado;3978;Ate 5k;16031;8;Sim;Não;12;3;2;80;1;4;0;2;2;2;2;2
RM1383;31;26-35;Não;Não_Viaja;976;Pesquisa e Desenvolvimento;3;2;Médica;1;1948;3;Masculino;48;3;1;Cientista Pesquisador;1;Divorciado;3065;Ate 5k;3995;1;Sim;Sim;13;3;4;80;1;4;3;4;4;2;2;3
RM1390;31;26-35;Não;Viaja_Frequentemente;1125;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;1956;4;Masculino;48;1;2;Cientista Pesquisador;1;Casado;5003;5k-10k;5771;1;Sim;Não;21;4;2;80;0;10;6;3;10;8;8;7
RM1396;31;26-35;Sim;Viaja_Frequentemente;754;Vendas;26;4;Marketing;1;1967;1;Masculino;63;3;2;Vendas Executive;4;Casado;5617;5k-10k;21075;1;Sim;Sim;11;3;3;80;0;10;4;3;10;7;0;8
RM1403;31;26-35;Não;Viaja_Raramente;1276;Pesquisa e Desenvolvimento;2;1;Médica;1;1974;4;Feminino;59;1;1;Técnico de laboratório;4;Divorciado;1129;Ate 5k;17536;1;Sim;Sim;11;3;3;80;3;1;4;3;1;0;0;0
RM1406;31;26-35;Não;Não_Viaja;697;Pesquisa e Desenvolvimento;10;3;Médica;1;1979;3;Feminino;40;3;3;Research Director;3;Casado;11031;10k-15k;26862;4;Sim;Não;20;4;3;80;1;13;2;4;11;7;4;8
RM1418;31;26-35;Não;Viaja_Raramente;1154;Vendas;2;2;Ciências Humanas;1;1996;1;Masculino;54;3;1;Representativo de Vendas;3;Casado;3067;Ate 5k;6393;0;Sim;Não;19;3;3;80;1;3;1;3;2;2;1;2
RM1464;31;26-35;Não;Não_Viaja;325;Pesquisa e Desenvolvimento;5;3;Médica;1;2057;2;Masculino;74;3;2;Diretor de Manufatura;1;Solteiro;9936;5k-10k;3787;0;Sim;Não;19;3;2;80;0;10;2;3;9;4;1;7
RM1464;31;26-35;Não;Não_Viaja;325;Pesquisa e Desenvolvimento;5;3;Médica;1;2057;2;Masculino;74;3;2;Diretor de Manufatura;1;Solteiro;9936;5k-10k;3787;0;Sim;Não;19;3;2;80;0;10;2;3;9;4;1;7
RM006;32;26-35;Não;Viaja_Frequentemente;1005;Pesquisa e Desenvolvimento;2;2;Ciências Humanas;1;8;4;Masculino;79;3;1;Técnico de laboratório;4;Solteiro;3068;Ate 5k;11864;0;Sim;Não;13;3;3;80;0;8;2;2;7;7;3;6
RM017;32;26-35;Não;Viaja_Raramente;334;Pesquisa e Desenvolvimento;5;2;Ciências Humanas;1;21;1;Masculino;80;4;1;Cientista Pesquisador;2;Divorciado;3298;Ate 5k;15053;0;Sim;Sim;12;3;4;80;2;7;5;2;6;2;0;5
RM027;32;26-35;Sim;Viaja_Frequentemente;1125;Pesquisa e Desenvolvimento;16;1;Ciências Humanas;1;33;2;Feminino;72;1;1;Cientista Pesquisador;1;Solteiro;3919;Ate 5k;4681;1;Sim;Sim;22;4;2;80;0;10;5;3;10;2;6;
RM061;32;26-35;Não;Viaja_Raramente;427;Pesquisa e Desenvolvimento;1;3;Médica;1;78;1;Masculino;33;3;2;Diretor de Manufatura;4;Casado;6162;5k-10k;10877;1;Sim;Sim;22;4;2;80;1;9;3;3;9;8;7;8
RM074;32;26-35;Não;Viaja_Raramente;548;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;96;2;Masculino;66;3;2;Cientista Pesquisador;2;Casado;6220;5k-10k;7346;1;Sim;Não;17;3;2;80;2;10;3;3;10;4;0;
RM095;32;26-35;Não;Viaja_Raramente;1093;Vendas;6;4;Médica;1;125;2;Masculino;87;3;2;Vendas Executive;3;Solteiro;5010;5k-10k;24301;1;Sim;Não;16;3;1;80;0;12;0;3;11;8;5;7
RM102;32;26-35;Não;Viaja_Raramente;827;Pesquisa e Desenvolvimento;1;1;Ciências Humanas;1;134;4;Masculino;71;3;1;Cientista Pesquisador;1;Solteiro;2956;Ate 5k;15178;1;Sim;Não;13;3;4;80;0;1;2;3;1;0;0;0
RM141;32;26-35;Sim;Viaja_Raramente;1033;Pesquisa e Desenvolvimento;9;3;Médica;1;190;1;Feminino;41;3;1;Técnico de laboratório;1;Solteiro;4200;Ate 5k;10224;7;Sim;Não;22;4;1;80;0;10;2;4;5;4;0;
RM145;32;26-35;Não;Viaja_Frequentemente;689;Vendas;9;2;Médica;1;195;4;Masculino;35;1;2;Vendas Executive;4;Divorciado;4668;Ate 5k;22812;0;Sim;Não;17;3;4;80;3;9;2;4;8;7;0;
RM155;32;26-35;Não;Viaja_Frequentemente;967;Vendas;8;3;Marketing;1;207;2;Feminino;43;3;3;Vendas Executive;4;Solteiro;8998;5k-10k;15589;1;Sim;Não;14;3;4;80;0;9;2;3;9;8;3;7
RM170;32;26-35;Não;Viaja_Raramente;120;Pesquisa e Desenvolvimento;6;5;Ciências Humanas;1;231;3;Masculino;43;3;1;Cientista Pesquisador;3;Solteiro;3038;Ate 5k;12430;3;Sim;Não;20;4;1;80;0;8;2;3;5;4;1;4
RM211;32;26-35;Sim;Viaja_Raramente;1045;Vendas;4;4;Médica;1;291;4;Masculino;32;1;3;Vendas Executive;4;Casado;10400;10k-15k;25812;1;Sim;Não;11;3;3;80;0;14;2;2;14;8;9;
RM239;32;26-35;Não;Viaja_Raramente;1401;Vendas;4;2;Ciências Humanas;1;330;3;Feminino;56;3;1;Representativo de Vendas;2;Casado;3931;Ate 5k;20990;2;Sim;Não;11;3;1;80;1;6;5;3;4;3;1;2
RM240;32;26-35;Sim;Viaja_Raramente;515;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;331;4;Masculino;62;2;1;Técnico de laboratório;3;Solteiro;3730;Ate 5k;9571;0;Sim;Sim;14;3;4;80;0;4;2;1;3;2;1;2
RM242;32;26-35;Não;Não_Viaja;976;Vendas;26;4;Marketing;1;333;3;Masculino;100;3;2;Vendas Executive;4;Casado;4465;Ate 5k;12069;0;Sim;Não;18;3;1;80;0;4;2;3;3;2;2;2
RM261;32;26-35;Não;Viaja_Frequentemente;1311;Pesquisa e Desenvolvimento;7;3;Ciências Humanas;1;359;2;Masculino;100;4;1;Técnico de laboratório;2;Casado;2794;Ate 5k;26062;1;Sim;Não;20;4;3;80;0;5;3;1;5;1;0;3
RM263;32;26-35;Não;Viaja_Raramente;128;Pesquisa e Desenvolvimento;2;1;Graduação Técnica;1;362;4;Masculino;84;2;2;Técnico de laboratório;1;Solteiro;2176;Ate 5k;19737;4;Sim;Não;13;3;4;80;0;9;5;3;6;2;0;4
RM307;32;26-35;Não;Viaja_Raramente;906;Vendas;7;3;Ciências Humanas;1;420;4;Masculino;91;2;2;Vendas Executive;3;Casado;5484;5k-10k;16985;1;Sim;Não;14;3;3;80;1;13;3;2;13;8;4;8
RM320;32;26-35;Não;Viaja_Raramente;588;Vendas;8;2;Graduação Técnica;1;436;3;Feminino;65;2;2;Vendas Executive;2;Casado;5228;5k-10k;24624;1;Sim;Sim;11;3;4;80;0;13;2;3;13;12;11;9
RM323;32;26-35;Não;Viaja_Raramente;1018;Pesquisa e Desenvolvimento;2;4;Médica;1;439;1;Feminino;74;4;2;Cientista Pesquisador;4;Solteiro;5055;5k-10k;10557;7;Sim;Não;16;3;3;80;0;10;0;2;7;7;0;7
RM352;32;26-35;Não;Viaja_Raramente;1062;Pesquisa e Desenvolvimento;2;3;Médica;1;471;3;Feminino;75;3;1;Técnico de laboratório;2;Casado;2370;Ate 5k;3956;1;Sim;Não;13;3;3;80;1;8;4;3;8;0;0;7
RM470;32;26-35;Sim;Não_Viaja;1474;Vendas;11;4;Outro;1;631;4;Masculino;60;4;2;Vendas Executive;3;Casado;4707;Ate 5k;23914;8;Sim;Não;12;3;4;80;0;6;2;3;4;2;1;2
RM501;32;26-35;Não;Viaja_Raramente;646;Pesquisa e Desenvolvimento;9;4;Ciências Humanas;1;679;1;Feminino;92;3;2;Cientista Pesquisador;4;Casado;6322;5k-10k;18089;1;Sim;Sim;12;3;4;80;1;6;2;2;6;4;0;5
RM528;32;26-35;Não;Viaja_Raramente;929;Vendas;10;3;Marketing;1;722;4;Masculino;55;3;2;Vendas Executive;4;Solteiro;5396;5k-10k;21703;1;Sim;Não;12;3;4;80;0;10;2;2;10;7;0;8
RM532;32;26-35;Não;Viaja_Raramente;1018;Pesquisa e Desenvolvimento;3;2;Ciências Humanas;1;727;3;Feminino;39;3;3;Research Director;4;Solteiro;11159;10k-15k;19373;3;Sim;Não;15;3;4;80;0;10;6;3;7;7;7;7
RM559;32;26-35;Não;Viaja_Frequentemente;430;Pesquisa e Desenvolvimento;24;4;Ciências Humanas;1;772;1;Masculino;80;3;2;Técnico de laboratório;4;Casado;5309;5k-10k;21146;1;Sim;Não;15;3;4;80;2;10;2;3;10;8;4;7
RM601;32;26-35;Não;Viaja_Raramente;859;Pesquisa e Desenvolvimento;4;3;Ciências Humanas;1;830;3;Feminino;98;2;2;Diretor de Manufatura;3;Casado;6162;5k-10k;19124;1;Sim;Não;12;3;3;80;1;14;3;3;14;13;6;8
RM623;32;26-35;Não;Viaja_Raramente;117;Vendas;13;4;Ciências Humanas;1;859;2;Masculino;73;3;2;Vendas Executive;4;Divorciado;4403;Ate 5k;9250;2;Sim;Não;11;3;3;80;1;8;3;2;5;2;0;3
RM627;32;26-35;Não;Viaja_Raramente;638;Pesquisa e Desenvolvimento;8;2;Médica;1;865;3;Feminino;91;4;2;Cientista Pesquisador;3;Casado;5175;5k-10k;22162;5;Sim;Não;12;3;3;80;1;9;3;2;5;3;1;3
RM638;32;26-35;Não;Não_Viaja;300;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;882;4;Masculino;61;3;1;Técnico de laboratório;4;Divorciado;2314;Ate 5k;9148;0;Sim;Não;12;3;2;80;1;4;2;3;3;0;0;2
RM642;32;26-35;Não;Viaja_Frequentemente;379;Vendas;5;2;Ciências Humanas;1;889;2;Masculino;48;3;2;Vendas Executive;2;Casado;6524;5k-10k;8891;1;Sim;Não;14;3;4;80;1;10;3;3;10;8;5;3
RM657;32;26-35;Sim;Viaja_Raramente;374;Pesquisa e Desenvolvimento;25;4;Ciências Humanas;1;911;1;Masculino;87;3;1;Técnico de laboratório;4;Solteiro;2795;Ate 5k;18016;1;Sim;Sim;24;4;3;80;0;1;2;1;1;0;0;1
RM683;32;26-35;Não;Não_Viaja;1184;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;951;3;Feminino;70;2;1;Técnico de laboratório;2;Casado;2332;Ate 5k;3974;6;Sim;Não;20;4;3;80;0;5;3;3;3;0;0;2
RM693;32;26-35;Não;Viaja_Raramente;498;Pesquisa e Desenvolvimento;3;4;Médica;1;966;3;Feminino;93;3;2;Diretor de Manufatura;1;Casado;6725;5k-10k;13554;1;Sim;Não;12;3;3;80;1;8;2;4;8;7;6;3
RM757;32;26-35;Não;Não_Viaja;1109;Pesquisa e Desenvolvimento;29;4;Médica;1;1046;4;Feminino;69;3;1;Técnico de laboratório;3;Solteiro;4025;Ate 5k;11135;9;Sim;Não;12;3;2;80;0;10;2;3;8;7;7;7
RM851;32;26-35;Não;Não_Viaja;862;Vendas;2;1;Ciências Humanas;1;1190;3;Feminino;76;3;1;Representativo de Vendas;1;Divorciado;2827;Ate 5k;14947;1;Sim;Não;12;3;3;80;3;1;3;3;1;0;0;0
RM881;32;26-35;Não;Viaja_Frequentemente;116;Pesquisa e Desenvolvimento;13;3;Outro;1;1234;3;Feminino;77;2;1;Técnico de laboratório;2;Casado;2743;Ate 5k;7331;1;Sim;Não;20;4;3;80;1;2;2;3;2;2;2;2
RM882;32;26-35;Não;Viaja_Frequentemente;1316;Pesquisa e Desenvolvimento;2;2;Ciências Humanas;1;1235;4;Feminino;38;3;2;Cientista Pesquisador;3;Solteiro;4998;Ate 5k;2338;4;Sim;Sim;14;3;4;80;0;10;2;3;8;7;0;7
RM936;32;26-35;Não;Viaja_Raramente;604;Vendas;8;3;Médica;1;1304;3;Masculino;56;4;2;Vendas Executive;4;Casado;6209;5k-10k;11693;1;Sim;Não;15;3;3;80;2;10;4;4;10;7;0;8
